CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Churn_Probability,Actual_Churn,CustomerId
493,Spain,0,48,7,0.0,2,1,0,48545.1,0.024351094,0,15601263
850,Spain,1,37,4,137204.77,1,1,1,28865.59,0.061239783,0,15589348
567,Spain,1,29,8,0.0,2,1,0,156125.72,0.008784409,0,15619238
679,France,1,34,7,160515.37,1,1,0,121904.14,0.06714251,0,15633274
572,Germany,0,19,1,138657.08,1,1,1,16161.82,0.004772805,0,15601026
606,Spain,1,36,0,94153.56,1,0,1,120138.27,0.11597773,0,15795571
797,France,1,24,5,0.0,2,1,0,182257.61,0.022455424,0,15575060
675,Germany,1,36,7,89409.95,1,1,1,149399.7,0.02952069,0,15617518
591,Germany,0,44,10,113581.98,1,1,0,1985.41,0.8767079,0,15587210
671,France,1,45,2,106376.85,1,0,1,158264.62,0.058998667,0,15612087
731,France,1,37,8,0.0,2,1,1,170338.35,0.024074685,0,15632850
701,France,1,43,2,0.0,2,1,1,165303.79,0.0045227436,0,15600258
662,Spain,0,72,7,140301.72,1,0,1,179258.67,0.15692641,0,15624695
496,Germany,0,59,7,91680.1,2,1,0,163141.18,0.982655,1,15601659
811,Germany,1,52,10,76915.4,1,0,0,146359.81,0.8746796,1,15800434
638,Germany,1,42,8,145177.84,1,1,0,193471.74,0.41577244,1,15629273
495,Germany,0,34,9,117160.32,1,1,1,116069.24,0.14534669,1,15723263
622,France,1,40,4,99799.76,2,1,0,197372.13,0.018423045,0,15660263
607,Germany,1,29,7,102609.0,1,1,0,163257.44,0.07607709,0,15627859
786,Germany,1,24,2,120135.55,2,1,1,125449.47,0.013591148,0,15813681
798,Germany,0,49,5,132571.67,1,1,1,31686.33,0.6161173,1,15661821
559,France,1,49,2,147069.78,1,1,0,120540.83,0.44459766,1,15662736
816,Germany,0,34,2,108410.87,2,1,0,102908.91,0.015756799,0,15620836
682,France,1,40,4,0.0,2,1,1,140745.91,0.008429813,0,15656484
533,France,1,47,9,83347.25,1,1,1,137696.25,0.53803056,0,15738634
651,Germany,1,40,1,134760.21,2,0,0,174434.06,0.050883364,1,15578809
395,Germany,0,34,5,106011.59,1,1,1,17376.57,0.084854096,1,15675337
543,Germany,1,30,6,73481.05,1,1,1,176692.65,0.036876902,0,15733476
731,Germany,1,35,2,127862.93,2,1,0,139083.7,0.08040895,0,15669342
739,Germany,1,40,5,149131.03,3,1,1,60036.99,0.9804205,1,15768451
595,Spain,0,30,5,100683.54,1,1,1,178361.04,0.31106716,0,15624391
664,Spain,0,53,7,187602.18,1,1,0,186392.99,0.8747816,1,15811588
639,France,0,27,2,0.0,2,0,0,125244.18,0.0018073001,0,15793901
683,France,0,38,5,127616.56,1,1,0,123846.07,0.069121905,0,15682273
769,France,0,73,1,0.0,1,1,1,29792.11,0.01518768,0,15580560
593,France,0,32,3,0.0,2,1,1,151978.36,0.005147949,0,15626233
624,France,0,45,3,68639.57,1,1,0,168002.31,0.48173735,1,15598086
612,Spain,0,62,0,167026.61,2,1,1,192892.05,0.17614901,0,15690231
548,France,0,29,4,0.0,2,0,1,48673.18,0.004953377,0,15655274
525,Spain,0,25,10,0.0,2,1,0,69361.95,0.003756097,0,15681758
805,France,0,31,4,0.0,2,1,0,4798.12,0.0019227774,0,15804822
465,Spain,0,33,6,0.0,2,1,1,95500.98,0.003567145,0,15714493
706,Germany,0,46,4,105214.58,1,1,0,108699.59,0.8196146,1,15677105
649,Germany,1,70,9,116854.71,2,0,1,107125.79,0.058610864,0,15605926
507,France,1,36,4,83543.37,1,0,0,140134.43,0.022793474,0,15727915
561,France,0,27,9,135637.0,1,1,0,153080.4,0.19490035,1,15730759
648,France,0,39,6,130694.89,2,1,1,153955.38,0.047891952,1,15810075
579,France,0,29,10,73194.52,2,1,1,129209.09,0.0034003898,0,15667216
650,Germany,0,46,9,149003.76,2,1,0,176902.83,0.19072908,0,15694039
501,Germany,1,24,4,130806.42,2,1,0,80241.14,0.027847799,0,15761477
535,France,0,38,8,0.0,2,1,0,136620.64,0.0982132,0,15687738
718,France,1,35,8,0.0,2,1,0,94820.85,0.020174216,0,15733119
505,France,1,34,10,104498.79,1,0,1,126451.14,0.0033657022,0,15738411
631,France,1,33,7,0.0,1,1,1,58043.02,0.08647158,1,15690188
473,France,0,25,6,110666.42,2,0,0,46758.42,0.0027980409,0,15651020
611,Spain,1,34,4,0.0,2,1,0,170950.58,0.010756076,0,15640627
477,France,0,57,9,114023.64,2,1,1,71167.17,0.2951483,1,15647965
695,France,1,36,4,161533.0,1,1,0,100940.91,0.09785164,0,15711977
581,Spain,0,50,4,0.0,2,1,1,80701.72,0.0183038,0,15668081
610,Spain,0,50,5,130554.51,3,1,0,184758.17,0.99761474,1,15647898
636,France,0,48,1,170833.46,1,1,0,110510.28,0.55360997,1,15756804
687,Germany,1,35,1,125141.24,2,1,1,148537.07,0.005322649,0,15785920
477,France,1,22,5,82559.42,2,0,0,163112.9,0.14264213,1,15654531
494,Germany,1,37,5,107106.33,2,1,0,172063.09,0.014920353,0,15792329
704,Spain,0,44,9,153656.85,1,1,0,158742.81,0.20467009,0,15684211
484,France,0,29,4,130114.39,1,1,0,164017.89,0.14207183,0,15587562
537,Germany,1,39,3,135309.36,1,1,0,31728.86,0.4486652,1,15769064
548,France,0,37,9,0.0,2,0,0,98029.58,0.058887646,0,15718588
748,Spain,1,60,3,0.0,2,1,1,78194.37,0.029801916,0,15753362
695,Spain,1,44,8,0.0,2,1,1,70974.13,0.003989253,0,15679642
702,Germany,0,23,7,98775.23,1,1,0,114603.96,0.27727246,0,15636388
585,France,1,40,7,0.0,2,0,0,146156.98,0.007742653,0,15722758
706,Germany,1,38,5,163034.82,2,1,1,135662.17,0.016056795,0,15765902
850,France,0,39,7,79259.99,1,0,1,186910.74,0.12468756,0,15682533
712,France,0,42,1,87842.98,1,0,0,92223.59,0.35444635,0,15731478
518,France,0,38,10,84764.79,1,1,1,162253.9,0.109991245,0,15733297
569,France,0,35,4,93934.63,1,1,0,184748.23,0.099941924,0,15675141
721,Spain,0,32,10,0.0,1,1,0,136119.96,0.35985485,1,15697844
605,France,1,39,3,0.0,2,1,0,199390.45,0.008312897,0,15627412
738,Spain,1,49,3,0.0,3,1,1,65066.48,0.89928186,1,15757306
662,France,0,22,2,126362.57,2,1,1,97382.8,0.006904485,0,15781495
841,France,1,27,8,0.0,1,1,0,171922.72,0.030144658,0,15730273
703,France,0,45,7,0.0,2,1,1,68831.72,0.022930482,0,15777904
651,France,1,44,2,0.0,3,1,0,102530.35,0.96427286,1,15757952
565,Germany,1,33,8,130368.31,2,1,0,105642.43,0.04393216,0,15654292
565,France,0,44,1,0.0,2,0,1,89602.81,0.041281335,0,15703117
521,France,1,38,6,0.0,2,1,0,51454.06,0.046672802,0,15782231
714,France,1,40,9,46520.69,1,1,1,96687.25,0.06501414,0,15623566
636,Germany,0,28,2,115265.14,1,0,0,191627.85,0.57992965,0,15674433
456,Germany,1,32,9,133060.63,1,1,1,125167.92,0.1286856,0,15809143
686,France,0,39,3,111695.62,1,0,0,136643.84,0.13511291,0,15584320
548,Germany,1,32,2,98986.28,1,1,1,55867.38,0.04031425,0,15684440
554,France,0,44,9,135814.7,2,0,0,115091.38,0.58142555,0,15658240
649,France,0,41,2,125785.23,1,1,1,70523.92,0.17411707,0,15576126
750,France,0,38,1,0.0,2,1,0,47764.99,0.046742216,0,15692235
724,Spain,0,41,4,142880.28,3,0,0,185541.2,0.988247,1,15793307
595,France,1,46,10,0.0,1,1,0,73489.15,0.3098094,1,15747534
691,Spain,1,21,3,103000.94,1,1,1,104648.58,0.006107569,0,15789714
807,France,1,47,1,95120.59,1,0,0,127875.1,0.33005986,0,15751227
470,Spain,1,30,4,125385.01,1,1,0,68293.93,0.04393378,0,15722813
662,France,1,74,6,0.0,2,1,0,123583.85,0.012466185,0,15669060
519,France,1,39,2,112957.26,2,1,0,97593.16,0.066573605,0,15677112
755,France,1,31,5,0.0,2,0,1,194660.78,0.018099114,0,15783541
593,France,1,41,6,0.0,2,1,1,99136.49,0.0127222,0,15627377
713,Germany,1,47,1,95994.98,1,1,0,197529.23,0.856249,0,15743617
619,Germany,0,28,6,99152.73,2,1,0,48475.12,0.020437215,0,15767891
584,Spain,0,48,2,213146.2,1,1,0,75161.25,0.70865315,1,15594408
641,Spain,0,36,1,0.0,2,1,0,102021.39,0.009113262,0,15807457
602,Germany,0,42,6,158414.85,1,1,1,131886.46,0.22052535,0,15673908
539,France,1,39,1,0.0,1,1,1,28184.7,0.19303215,0,15736578
713,France,0,32,1,117094.02,1,0,0,149558.83,0.028920468,1,15721507
850,Germany,1,22,7,91560.58,2,0,0,10541.38,0.014378374,0,15794849
642,Germany,0,56,6,103244.86,2,1,0,143049.72,0.8818769,1,15618255
626,France,1,33,8,0.0,2,1,0,138504.28,0.005418657,0,15581840
663,France,1,46,3,0.0,2,0,1,176276.1,0.017107883,0,15689176
639,Spain,0,27,2,0.0,1,1,1,82938.99,0.018214907,0,15643794
615,Spain,1,41,4,0.0,1,0,1,149278.96,0.09424726,0,15583680
832,France,1,61,2,0.0,1,0,1,127804.66,0.2888113,1,15632665
587,France,1,55,9,0.0,1,1,0,64593.07,0.987328,0,15789582
614,France,1,44,6,0.0,2,0,1,104930.46,0.02973422,0,15758039
439,France,0,66,9,0.0,1,1,0,65535.56,0.94817495,0,15579826
645,France,1,44,10,0.0,2,0,1,166707.22,0.020002184,0,15674000
848,Germany,0,40,5,148495.64,1,0,0,158853.98,0.56832916,0,15778320
712,France,1,34,1,0.0,2,1,1,195052.12,0.0015706233,0,15724691
503,France,1,38,1,0.0,2,1,1,95153.24,0.012021597,0,15807473
655,Spain,0,78,2,0.0,2,0,1,188435.38,0.0011634489,0,15722322
720,France,1,33,2,0.0,2,0,1,141031.08,0.0052211606,0,15690670
538,Germany,0,42,1,98548.62,2,0,1,94047.75,0.093545824,0,15771509
715,France,1,34,4,124314.45,1,0,0,97782.92,0.021669915,0,15701946
779,France,0,48,2,115290.27,1,0,0,98912.69,0.27258635,1,15707322
570,Spain,1,34,10,0.0,2,0,1,183387.12,0.00091723574,0,15591150
598,France,1,48,6,120682.53,1,1,0,30635.52,0.2798645,1,15728917
850,France,0,34,2,0.0,2,0,0,51919.04,0.037868142,0,15808780
717,Spain,0,22,6,101060.25,1,0,1,84699.56,0.024953205,0,15692132
611,France,0,53,7,0.0,2,0,1,156495.39,0.07114707,1,15636736
731,France,1,29,10,0.0,2,1,1,162452.65,0.0016722422,0,15764405
756,France,1,67,4,0.0,3,1,1,93081.87,0.3875236,0,15732299
605,Germany,0,31,1,117992.59,1,1,1,183598.77,0.34207037,0,15798888
735,Germany,1,28,5,160454.15,2,0,1,114957.22,0.06819708,0,15603454
810,Germany,1,35,3,96814.46,2,1,1,120511.03,0.0038939535,0,15735549
727,Germany,1,21,8,153344.72,1,1,1,163295.87,0.010011178,0,15613180
757,France,0,71,0,88084.13,2,1,1,154337.47,0.02301306,0,15771087
741,France,0,35,1,0.0,2,1,0,36557.55,0.017178206,0,15674833
657,Spain,1,75,7,126273.95,1,0,1,91673.6,0.0039744927,0,15810167
758,Spain,0,40,5,93499.82,2,0,0,123218.81,0.09655888,0,15675320
714,Spain,1,29,9,0.0,2,1,0,129192.55,0.007887363,0,15748882
550,France,1,31,5,142200.19,2,1,1,122221.71,0.008588412,0,15619537
778,Germany,0,29,6,150358.97,1,1,0,62454.01,0.39160666,1,15669301
788,Germany,0,49,4,137455.99,1,1,0,184178.29,0.9158151,1,15591169
618,France,0,35,10,0.0,2,1,0,180439.75,0.076467015,0,15699430
462,France,1,39,4,140133.08,2,0,0,131304.45,0.010133726,0,15587394
465,France,1,33,8,0.0,2,1,0,177668.55,0.062914476,0,15729454
728,Spain,1,42,8,0.0,2,0,1,41823.22,0.05170899,0,15723481
794,Germany,1,57,3,117056.46,1,1,0,93336.93,0.9512553,1,15654733
730,France,1,34,1,0.0,2,1,1,126592.01,0.0018965391,0,15718245
633,France,1,38,2,91902.56,2,1,1,107673.35,0.0303013,0,15661656
850,France,1,36,1,104077.19,2,0,1,68594.0,0.0041289865,0,15790683
704,France,1,47,5,0.0,2,1,1,145338.61,0.005493347,0,15588928
698,France,0,27,1,94920.71,1,1,1,40339.9,0.004490021,0,15606849
635,Germany,0,37,9,146748.07,1,0,1,11407.58,0.43744528,0,15693322
674,France,1,22,3,0.0,1,1,1,173940.59,0.019220276,0,15607176
573,Spain,1,50,0,159304.07,1,0,1,155915.24,0.33002728,1,15675854
799,France,0,63,1,110314.21,2,1,0,37464.0,0.5212891,1,15745533
548,France,0,46,1,0.0,1,1,1,104469.06,0.273672,1,15678201
673,France,0,37,10,0.0,2,1,1,37411.35,0.0587298,0,15605339
660,Germany,1,28,2,170890.05,2,1,0,41758.9,0.03174972,0,15707110
558,Germany,0,36,0,126606.63,2,1,1,172363.52,0.050267845,0,15747649
724,France,0,32,6,0.0,2,1,1,150026.79,0.011295633,0,15700965
689,France,0,29,1,77556.79,2,1,1,122998.26,0.019823845,0,15748595
620,France,0,70,3,87926.24,2,1,0,33350.26,0.77332914,1,15698716
664,France,1,54,8,0.0,1,1,1,162719.69,0.32636282,1,15581626
702,Spain,1,32,8,71667.74,1,1,1,126082.18,0.01595433,0,15725039
750,Spain,0,36,8,112940.07,1,0,1,9855.81,0.03041504,0,15685357
682,Germany,1,32,2,105163.88,2,1,1,164170.46,0.003375085,0,15805463
610,Spain,1,42,6,0.0,2,1,0,158302.59,0.009052655,1,15813590
443,France,1,44,2,0.0,1,1,0,159165.7,0.6899353,0,15635502
686,France,0,47,5,113328.93,1,1,0,124170.9,0.23550561,0,15627484
850,France,0,28,1,105245.34,1,0,1,74780.13,0.0015972888,0,15747014
438,France,1,38,2,0.0,2,1,0,136859.55,0.0134261325,0,15753591
682,France,0,48,7,0.0,2,1,0,65069.03,0.06450634,0,15797905
568,Germany,1,43,5,87612.64,4,1,1,107155.4,0.992182,1,15656822
703,Spain,0,45,1,0.0,1,1,0,182784.11,0.69328356,1,15636428
709,Spain,1,23,10,0.0,2,0,0,129590.18,0.004077774,0,15566594
553,France,1,38,3,99844.68,1,0,0,187915.7,0.16224518,0,15719649
791,France,1,28,4,0.0,1,1,0,174435.48,0.10652501,0,15631339
416,Spain,1,35,8,0.0,1,0,0,119712.78,0.6521857,0,15691792
614,Germany,1,43,8,140733.74,1,1,1,166588.76,0.4863685,0,15593280
716,Spain,1,42,8,0.0,2,1,0,180800.42,0.020438166,0,15811589
547,Spain,0,44,5,0.0,3,0,0,5459.07,0.8524136,1,15691817
846,France,0,41,5,0.0,3,1,0,3440.47,0.027735002,1,15714466
631,Germany,0,33,4,123246.7,1,0,0,112687.57,0.532524,0,15804017
515,France,1,33,2,0.0,2,1,1,136028.97,0.004258823,0,15615016
607,Germany,1,40,5,90594.55,1,0,1,181598.25,0.8377107,0,15812920
739,Spain,1,19,5,89750.21,1,1,0,193008.52,0.06592461,0,15794841
680,Spain,1,36,7,0.0,2,1,0,20109.21,0.0073599187,0,15767488
747,Germany,1,37,9,135776.36,3,1,0,85470.45,0.99727184,1,15583392
850,Germany,1,42,8,119839.69,1,0,1,51016.02,0.29781136,1,15614103
640,Spain,1,62,3,0.0,1,1,1,101663.47,0.14716619,0,15613623
563,France,0,34,6,139810.34,1,1,1,152417.79,0.02331143,0,15589805
731,Spain,0,33,5,137388.01,2,1,0,165000.68,0.09339763,0,15648030
497,France,1,32,8,0.0,2,1,0,67364.42,0.0024795225,0,15709653
674,France,1,36,2,154525.7,1,0,1,27468.72,0.018282915,0,15729083
634,Germany,1,37,3,111432.77,2,1,1,167032.49,0.055696912,0,15625881
516,Germany,0,47,9,128298.74,1,0,0,149614.17,0.9447851,1,15724321
689,France,1,39,7,0.0,2,0,0,14917.09,0.013049813,0,15685109
750,France,1,33,2,152302.72,1,1,0,71333.44,0.024124926,0,15652218
